file_id,shape_ok,dtype,finite,vmin,vmax,sym_err,diag_min,diag_max,n_exact_zero,n_neg_off,n_pos_off,max_abs,const
MaxMun_d_0051356,True,float64,True,-0.46771023420816693,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,3014,4996,1.0,False
MaxMun_d_0051357,True,float64,True,-0.433928912301567,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1840,6170,1.0,False
MaxMun_d_0051360,True,float64,True,-0.25387655783071317,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,98,7912,1.0,False
MaxMun_d_0051361,True,float64,True,-0.26060548240659936,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,220,7790,1.0,False
NYU_0050952,True,float64,True,-0.42738779652337816,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,112,7898,1.0,False
NYU_0050954,True,float64,True,-0.5024673783885956,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,722,7288,1.0,False
NYU_0050955,True,float64,True,-0.6004245169231042,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2034,5976,1.0,False
NYU_0050956,True,float64,True,-0.4710609488722639,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,934,7076,1.0,False
NYU_0050957,True,float64,True,-0.3589593107140628,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,344,7666,1.0,False
NYU_0050958,True,float64,True,-0.2968265297208785,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,486,7524,1.0,False
NYU_0050959,True,float64,True,-0.3560686023214878,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,320,7690,1.0,False
NYU_0050960,True,float64,True,-0.391569654912837,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,758,7252,1.0,False
NYU_0050961,True,float64,True,-0.34218498416939924,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,538,7472,1.0,False
NYU_0050962,True,float64,True,-0.2503376508287539,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,120,7890,1.0,False
NYU_0050964,True,float64,True,-0.38411656993914706,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,406,7604,1.0,False
NYU_0050965,True,float64,True,-0.6020217592558993,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1234,6776,1.0,False
NYU_0050966,True,float64,True,-0.37374373908008807,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,928,7082,1.0,False
NYU_0050967,True,float64,True,-0.3632219544734763,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1132,6878,1.0,False
NYU_0050968,True,float64,True,-0.40813534578752386,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1460,6550,1.0,False
NYU_0050969,True,float64,True,-0.3655331078511894,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,288,7722,1.0,False
NYU_0050970,True,float64,True,-0.34676520987607834,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1076,6934,1.0,False
NYU_0050972,True,float64,True,-0.5415976011515325,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,882,7128,1.0,False
NYU_0050973,True,float64,True,-0.5208398205979254,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,978,7032,1.0,False
NYU_0050974,True,float64,True,-0.3970514199911337,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,606,7404,1.0,False
NYU_0050976,True,float64,True,-0.421946454327004,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1042,6968,1.0,False
NYU_0050977,True,float64,True,-0.38214334295668806,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1344,6666,1.0,False
NYU_0050978,True,float64,True,-0.523441616269729,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1970,6040,1.0,False
NYU_0050979,True,float64,True,-0.23746116411722157,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,64,7946,1.0,False
NYU_0050981,True,float64,True,-0.426428021359405,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,384,7626,1.0,False
NYU_0050982,True,float64,True,-0.4260739233757537,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1094,6916,1.0,False
NYU_0050983,True,float64,True,-0.4325623326335301,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1138,6872,1.0,False
NYU_0050984,True,float64,True,-0.09870539828917192,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,8,8002,1.0,False
NYU_0050985,True,float64,True,-0.6741390471327879,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1712,6298,1.0,False
NYU_0050986,True,float64,True,-0.43471297852640584,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2146,5864,1.0,False
NYU_0050987,True,float64,True,-0.53468951671315,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1630,6380,1.0,False
NYU_0050988,True,float64,True,-0.5568858311236344,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1044,6966,1.0,False
NYU_0050989,True,float64,True,-0.4899778073187403,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1594,6416,1.0,False
NYU_0050990,True,float64,True,-0.4553109299050354,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,498,7512,1.0,False
NYU_0050991,True,float64,True,-0.4493974488922033,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,514,7496,1.0,False
NYU_0050992,True,float64,True,-0.36089193401256997,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,654,7356,1.0,False
NYU_0050993,True,float64,True,-0.4471548467478355,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1338,6672,1.0,False
NYU_0050994,True,float64,True,-0.6118187688822601,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2342,5668,1.0,False
NYU_0050995,True,float64,True,-0.4376595751839791,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,984,7026,1.0,False
NYU_0050996,True,float64,True,-0.48515440674354143,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,444,7566,1.0,False
NYU_0050997,True,float64,True,-0.5173463518744309,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,928,7082,1.0,False
NYU_0050998,True,float64,True,-0.4232240796273321,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,956,7054,1.0,False
NYU_0050999,True,float64,True,-0.39961296950036956,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1328,6682,1.0,False
NYU_0051000,True,float64,True,-0.4485882027768454,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,962,7048,1.0,False
NYU_0051001,True,float64,True,-0.37773422483681696,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,846,7164,1.0,False
NYU_0051002,True,float64,True,-0.009014255326577491,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,2,8008,1.0,False
NYU_0051003,True,float64,True,-0.3159549689565012,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,680,7330,1.0,False
NYU_0051006,True,float64,True,-0.37309895247752733,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1072,6938,1.0,False
NYU_0051007,True,float64,True,-0.15559357062220483,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,98,7912,1.0,False
NYU_0051008,True,float64,True,-0.35957889812655497,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,800,7210,1.0,False
NYU_0051009,True,float64,True,-0.49345775992311847,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,764,7246,1.0,False
NYU_0051010,True,float64,True,-0.3586248804419685,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,344,7666,1.0,False
NYU_0051011,True,float64,True,-0.5155139447446168,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1188,6822,1.0,False
NYU_0051012,True,float64,True,-0.527773517017186,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,580,7430,1.0,False
NYU_0051013,True,float64,True,-0.5379888457178321,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1032,6978,1.0,False
NYU_0051014,True,float64,True,-0.4643808142650816,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1106,6904,1.0,False
NYU_0051015,True,float64,True,-0.4733853734292701,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,994,7016,1.0,False
NYU_0051016,True,float64,True,-0.5717016150433086,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,774,7236,1.0,False
NYU_0051017,True,float64,True,-0.3597280109909738,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,576,7434,1.0,False
NYU_0051018,True,float64,True,-0.43364054107314837,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,970,7040,1.0,False
NYU_0051019,True,float64,True,-0.46476011548329765,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1318,6692,1.0,False
NYU_0051021,True,float64,True,-0.5987534054838134,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1114,6896,1.0,False
NYU_0051023,True,float64,True,-0.37549741477126325,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1286,6724,1.0,False
NYU_0051024,True,float64,True,-0.44851502314971625,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,448,7562,1.0,False
NYU_0051025,True,float64,True,-0.503271216956237,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,788,7222,1.0,False
NYU_0051026,True,float64,True,-0.474371677588875,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1112,6898,1.0,False
NYU_0051027,True,float64,True,-0.3746746752087275,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,880,7130,1.0,False
NYU_0051028,True,float64,True,-0.3744391782558412,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,656,7354,1.0,False
NYU_0051029,True,float64,True,-0.41131217973765244,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1380,6630,1.0,False
NYU_0051030,True,float64,True,-0.2262843282842835,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,116,7894,1.0,False
NYU_0051032,True,float64,True,-0.5294588322563708,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,730,7280,1.0,False
NYU_0051033,True,float64,True,-0.2957755125109693,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,72,7938,1.0,False
NYU_0051034,True,float64,True,-0.396807376871478,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,874,7136,1.0,False
NYU_0051035,True,float64,True,-0.5890747945369914,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,374,7636,1.0,False
NYU_0051036,True,float64,True,-0.327137237427795,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,486,7524,1.0,False
NYU_0051038,True,float64,True,-0.3332806837605481,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,622,7388,1.0,False
NYU_0051039,True,float64,True,-0.4075881477428075,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,564,7446,1.0,False
NYU_0051040,True,float64,True,-0.45993100608471127,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1726,6284,1.0,False
NYU_0051041,True,float64,True,-0.33520687827964024,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,800,7210,1.0,False
NYU_0051042,True,float64,True,-0.5233594985097769,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1620,6390,1.0,False
NYU_0051044,True,float64,True,-0.4422481679561947,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1364,6646,1.0,False
NYU_0051045,True,float64,True,-0.1132962990897665,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,72,7938,1.0,False
NYU_0051046,True,float64,True,-0.45999354120132846,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1230,6780,1.0,False
NYU_0051047,True,float64,True,-0.5104181385623002,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1122,6888,1.0,False
NYU_0051048,True,float64,True,-0.49827232633963153,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1370,6640,1.0,False
NYU_0051049,True,float64,True,-0.4389870601908772,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,776,7234,1.0,False
NYU_0051050,True,float64,True,-0.6220508066150018,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2268,5742,1.0,False
NYU_0051051,True,float64,True,-0.5152662664815485,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1630,6380,1.0,False
NYU_0051052,True,float64,True,-0.42638481405023265,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1116,6894,1.0,False
NYU_0051053,True,float64,True,-0.6009425292825917,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1110,6900,1.0,False
NYU_0051054,True,float64,True,-0.33727275270011603,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,378,7632,1.0,False
NYU_0051055,True,float64,True,-0.4432221503621397,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,858,7152,1.0,False
NYU_0051056,True,float64,True,-0.5242430979655098,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,960,7050,1.0,False
NYU_0051057,True,float64,True,-0.4385661481139727,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1172,6838,1.0,False
NYU_0051058,True,float64,True,-0.5496494316877957,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1518,6492,1.0,False
NYU_0051059,True,float64,True,-0.5345994099826833,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1250,6760,1.0,False
NYU_0051060,True,float64,True,-0.22746281865533216,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,230,7780,1.0,False
NYU_0051061,True,float64,True,-0.5333519822341247,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1172,6838,1.0,False
NYU_0051062,True,float64,True,-0.44027839047310297,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1812,6198,1.0,False
NYU_0051063,True,float64,True,-0.42719070460297764,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1474,6536,1.0,False
NYU_0051064,True,float64,True,-0.45947241547034595,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,712,7298,1.0,False
NYU_0051065,True,float64,True,-0.557645050783792,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2362,5648,1.0,False
NYU_0051066,True,float64,True,-0.24602791040667396,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,76,7934,1.0,False
NYU_0051067,True,float64,True,-0.3850744599078481,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,818,7192,1.0,False
NYU_0051068,True,float64,True,-0.18098403888557593,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,204,7806,1.0,False
NYU_0051069,True,float64,True,-0.534605939685189,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1882,6128,1.0,False
NYU_0051070,True,float64,True,-0.36670288395286926,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,442,7568,1.0,False
NYU_0051071,True,float64,True,-0.3982102099953823,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,446,7564,1.0,False
NYU_0051072,True,float64,True,-0.36060711025522857,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,690,7320,1.0,False
NYU_0051073,True,float64,True,-0.23009278729643465,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,410,7600,1.0,False
NYU_0051074,True,float64,True,-0.4900816492265249,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,670,7340,1.0,False
NYU_0051075,True,float64,True,-0.40833512412421175,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,768,7242,1.0,False
NYU_0051076,True,float64,True,-0.4719223864724194,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1114,6896,1.0,False
NYU_0051077,True,float64,True,-0.2237487795190526,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,16,7994,1.0,False
NYU_0051078,True,float64,True,-0.4626911293547574,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,944,7066,1.0,False
NYU_0051079,True,float64,True,-0.39965370530572886,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,806,7204,1.0,False
NYU_0051080,True,float64,True,-0.5077574519003908,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2538,5472,1.0,False
NYU_0051081,True,float64,True,-0.4505569129061741,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1310,6700,1.0,False
NYU_0051082,True,float64,True,-0.10003313304026741,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,6,8004,1.0,False
NYU_0051083,True,float64,True,-0.4811335274539365,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1732,6278,1.0,False
NYU_0051084,True,float64,True,-0.4582384459777392,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,702,7308,1.0,False
NYU_0051085,True,float64,True,-0.42898391555760274,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,362,7648,1.0,False
NYU_0051086,True,float64,True,-0.15658535883100896,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,48,7962,1.0,False
NYU_0051087,True,float64,True,-0.37480875641262307,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,282,7728,1.0,False
NYU_0051088,True,float64,True,-0.3997077929649698,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,760,7250,1.0,False
NYU_0051089,True,float64,True,-0.41135632620576157,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,848,7162,1.0,False
NYU_0051090,True,float64,True,-0.4775352610742343,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1794,6216,1.0,False
NYU_0051091,True,float64,True,-0.343864672422459,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1016,6994,1.0,False
NYU_0051093,True,float64,True,-0.41987360884554914,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,924,7086,1.0,False
NYU_0051094,True,float64,True,-0.39628861840380863,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1028,6982,1.0,False
NYU_0051095,True,float64,True,-0.19440224717459478,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,128,7882,1.0,False
NYU_0051096,True,float64,True,-0.5782808404328709,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1384,6626,1.0,False
NYU_0051097,True,float64,True,-0.48488059597900457,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,626,7384,1.0,False
NYU_0051098,True,float64,True,-0.5945477728332974,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1222,6788,1.0,False
NYU_0051099,True,float64,True,-0.25285862913090945,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,384,7626,1.0,False
NYU_0051100,True,float64,True,-0.4717591836358494,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,564,7446,1.0,False
NYU_0051101,True,float64,True,-0.5526120575857226,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1858,6152,1.0,False
NYU_0051102,True,float64,True,-0.2836118750750335,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,96,7914,1.0,False
NYU_0051103,True,float64,True,-0.5128961472107759,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1140,6870,1.0,False
NYU_0051104,True,float64,True,-0.399353072778515,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,438,7572,1.0,False
NYU_0051105,True,float64,True,-0.19850967075596584,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,80,7930,1.0,False
NYU_0051106,True,float64,True,-0.4449290282837678,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,804,7206,1.0,False
NYU_0051107,True,float64,True,-0.30121051978363633,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,242,7768,1.0,False
NYU_0051109,True,float64,True,-0.47784876947527966,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,922,7088,1.0,False
NYU_0051110,True,float64,True,-0.39236661386029825,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,382,7628,1.0,False
NYU_0051111,True,float64,True,-0.5643055141330615,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2154,5856,1.0,False
NYU_0051112,True,float64,True,-0.3696661835990324,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,546,7464,1.0,False
NYU_0051113,True,float64,True,-0.473343950256323,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,612,7398,1.0,False
NYU_0051114,True,float64,True,-0.40657238708234095,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1030,6980,1.0,False
NYU_0051116,True,float64,True,-0.25543634943883864,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,280,7730,1.0,False
NYU_0051117,True,float64,True,-0.23779022524888918,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,288,7722,1.0,False
NYU_0051121,True,float64,True,-0.4679246967965218,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,670,7340,1.0,False
NYU_0051122,True,float64,True,-0.4780770879666636,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1746,6264,1.0,False
NYU_0051123,True,float64,True,-0.3613073667467022,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,312,7698,1.0,False
NYU_0051124,True,float64,True,-0.4233852204257371,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,818,7192,1.0,False
NYU_0051126,True,float64,True,-0.470456749081011,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1324,6686,1.0,False
NYU_0051127,True,float64,True,-0.34371814142602874,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,600,7410,1.0,False
NYU_0051128,True,float64,True,-0.46308736329025013,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1018,6992,1.0,False
NYU_0051129,True,float64,True,-0.20608277146145187,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,260,7750,1.0,False
NYU_0051130,True,float64,True,-0.1277963477865238,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,10,8000,1.0,False
NYU_0051131,True,float64,True,-0.6355298182361769,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1842,6168,1.0,False
NYU_0051146,True,float64,True,-0.3818386587918154,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,678,7332,1.0,False
NYU_0051147,True,float64,True,-0.4027227622119307,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1222,6788,1.0,False
NYU_0051148,True,float64,True,-0.4805558707388982,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,720,7290,1.0,False
NYU_0051149,True,float64,True,-0.5768451434846641,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1018,6992,1.0,False
NYU_0051150,True,float64,True,-0.42604992508031964,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,180,7830,1.0,False
NYU_0051151,True,float64,True,-0.21375009609239734,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,94,7916,1.0,False
NYU_0051152,True,float64,True,-0.29814823988294453,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,78,7932,1.0,False
NYU_0051153,True,float64,True,-0.3430742159962436,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,258,7752,1.0,False
NYU_0051154,True,float64,True,-0.3444493635349619,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,364,7646,1.0,False
NYU_0051155,True,float64,True,-0.4930839680390993,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1538,6472,1.0,False
NYU_0051156,True,float64,True,-0.37419158542314446,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,352,7658,1.0,False
NYU_0051159,True,float64,True,-0.15850388046645114,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,90,7920,1.0,False
Olin_0050102,True,float64,True,-0.48632961569099503,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,218,7792,1.0,False
Olin_0050103,True,float64,True,-0.09836315292030492,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,6,8004,1.0,False
Olin_0050104,True,float64,True,-0.6478344383054798,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2034,5976,1.0,False
Olin_0050105,True,float64,True,-0.37186795785029597,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,740,7270,1.0,False
Olin_0050106,True,float64,True,-0.05065677333474573,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,10,8000,1.0,False
Olin_0050107,True,float64,True,-0.5038196813232142,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,670,7340,1.0,False
Olin_0050109,True,float64,True,-0.2508722653174947,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,14,7996,1.0,False
Olin_0050110,True,float64,True,-0.37230050980822776,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,170,7840,1.0,False
Olin_0050111,True,float64,True,-0.48429555784783423,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,750,7260,1.0,False
Olin_0050112,True,float64,True,-0.13639694576592137,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,12,7998,1.0,False
Olin_0050113,True,float64,True,-0.534993783956968,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1178,6832,1.0,False
Olin_0050114,True,float64,True,-0.4735593716298251,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,310,7700,1.0,False
Olin_0050115,True,float64,True,-0.37449313419871394,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,436,7574,1.0,False
Olin_0050116,True,float64,True,-0.19745624747675392,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,64,7946,1.0,False
Olin_0050117,True,float64,True,-0.3869493423564653,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,172,7838,1.0,False
Olin_0050118,True,float64,True,-0.2696203962481467,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,226,7784,1.0,False
Olin_0050119,True,float64,True,-0.2837223800277789,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,32,7978,1.0,False
Olin_0050120,True,float64,True,-0.2939850838752997,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,250,7760,1.0,False
Olin_0050121,True,float64,True,-0.37310640109906695,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,700,7310,1.0,False
Olin_0050122,True,float64,True,-0.3878753306989731,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,522,7488,1.0,False
Olin_0050124,True,float64,True,-0.5033043545734794,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,466,7544,1.0,False
Olin_0050125,True,float64,True,-0.43306234813405625,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,1128,6882,1.0,False
Olin_0050126,True,float64,True,-0.2324917372705815,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,342,7668,1.0,False
Olin_0050127,True,float64,True,-0.2240461370259636,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,252,7758,1.0,False
Olin_0050128,True,float64,True,-0.4532171078409729,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,834,7176,1.0,False
Olin_0050129,True,float64,True,-0.3993450368209205,1.0,2.220446049250313e-16,0.9999999999999998,1.0,0,432,7578,1.0,False
Olin_0050130,True,float64,True,-0.6775940119174014,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,2008,6002,1.0,False
Olin_0050131,True,float64,True,-0.3868141286034778,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,612,7398,1.0,False
Olin_0050132,True,float64,True,-0.40664039030760674,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1348,6662,1.0,False
Olin_0050133,True,float64,True,-0.6021288588280169,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,0,1062,6948,1.0,False
